,Id,Source,DateTime,PayLoad,id,description,delay,max,min,precision,noisebias,noisesigma,Time,Lat,Lon,Depth,sun,Bt,Bij,Bl,wind_x,wind_y,temperature,U,V,DOX,NOX,ALG
0,ALG,SimSenA,2008-09-06 01:00:07,"{'Time': 3600, 'Lat': 47.519041666666666, 'Lon': -122.22436111111112, 'Depth': 0.0, 'ALG': 2.9440865516662598, 'Bt': 2, 'Bij': 40, 'Bl': 54}",,,,,,,,,3600,47.519041666666666,-122.22436111111112,0.0,,2,40,54,,,,,,,,2.9440865516662598
0,sun,SimSenS,2008-09-06 01:30:02,"{'Time': 5400, 'Lat': nan, 'Lon': nan, 'Depth': nan, 'sun': 0.0, 'Bt': 3, 'Bij': nan, 'Bl': nan}",,,,,,,,,5400,,,,0.0,3,,,,,,,,,,
0,wind_x,SimSenX,2008-09-06 01:30:03,"{'Time': 5400, 'Lat': 47.5190625, 'Lon': -122.224375, 'Depth': nan, 'wind_x': 2.762723684310913, 'Bt': 3, 'Bij': 40, 'Bl': nan}",,,,,,,,,5400,47.5190625,-122.224375,,,3,40,,2.762723684310913,,,,,,,
0,wind_x,SimSenY,2008-09-06 01:30:03,"{'Time': 5400, 'Lat': 47.5190625, 'Lon': -122.224375, 'Depth': nan, 'wind_y': -0.678938090801239, 'Bt': 3, 'Bij': 40, 'Bl': nan}",,,,,,,,,5400,47.5190625,-122.224375,,,3,40,,,-0.678938090801239,,,,,,
0,temperature,SimSenT,2008-09-06 01:30:04,"{'Time': 5400, 'Lat': 47.5190625, 'Lon': -122.224375, 'Depth': 0.0, 'temperature': 19.364404678344727, 'Bt': 3, 'Bij': 40, 'Bl': 54}",,,,,,,,,5400,47.5190625,-122.224375,0.0,,3,40,54,,,19.364404678344727,,,,,
0,U,SimSenU,2008-09-06 01:30:04,"{'Time': 5400, 'Lat': 47.5190625, 'Lon': -122.224375, 'Depth': 0.0, 'U': -0.024105150252580643, 'Bt': 3, 'Bij': 40, 'Bl': 54}",,,,,,,,,5400,47.5190625,-122.224375,0.0,,3,40,54,,,,-0.024105150252580643,,,,
0,W,SimSenV,2008-09-06 01:30:04,"{'Time': 5400, 'Lat': 47.5190625, 'Lon': -122.224375, 'Depth': 0.0, 'V': 0.007902096025645733, 'Bt': 3, 'Bij': 40, 'Bl': 54}",,,,,,,,,5400,47.5190625,-122.224375,0.0,,3,40,54,,,,,0.007902096025645733,,,
0,DOX,SimSenO,2008-09-06 01:30:05,"{'Time': 5400, 'Lat': 47.5190625, 'Lon': -122.224375, 'Depth': 0.0, 'DOX': 11.213632583618164, 'Bt': 3, 'Bij': 40, 'Bl': 54}",,,,,,,,,5400,47.5190625,-122.224375,0.0,,3,40,54,,,,,,11.213632583618164,,
0,NOX,SimSenN,2008-09-06 01:30:06,"{'Time': 5400, 'Lat': 47.5190625, 'Lon': -122.224375, 'Depth': 0.0, 'NOX': 0.17674143612384796, 'Bt': 3, 'Bij': 40, 'Bl': 54}",,,,,,,,,5400,47.5190625,-122.224375,0.0,,3,40,54,,,,,,,0.17674143612384796,
0,ALG,SimSenA,2008-09-06 01:30:07,"{'Time': 5400, 'Lat': 47.5190625, 'Lon': -122.224375, 'Depth': 0.0, 'ALG': 3.195171356201172, 'Bt': 3, 'Bij': 40, 'Bl': 54}",,,,,,,,,5400,47.5190625,-122.224375,0.0,,3,40,54,,,,,,,,3.195171356201172
0,sun,SimSenS,2008-09-06 02:00:02,"{'Time': 7200, 'Lat': nan, 'Lon': nan, 'Depth': nan, 'sun': 0.0, 'Bt': 4, 'Bij': nan, 'Bl': nan}",,,,,,,,,7200,,,,0.0,4,,,,,,,,,,
0,wind_x,SimSenX,2008-09-06 02:00:03,"{'Time': 7200, 'Lat': 47.51908333333333, 'Lon': -122.22438888888888, 'Depth': nan, 'wind_x': 2.5792458057403564, 'Bt': 4, 'Bij': 40, 'Bl': nan}",,,,,,,,,7200,47.51908333333333,-122.22438888888888,,,4,40,,2.5792458057403564,,,,,,,
0,wind_x,SimSenY,2008-09-06 02:00:03,"{'Time': 7200, 'Lat': 47.51908333333333, 'Lon': -122.22438888888888, 'Depth': nan, 'wind_y': -0.6162437200546265, 'Bt': 4, 'Bij': 40, 'Bl': nan}",,,,,,,,,7200,47.51908333333333,-122.22438888888888,,,4,40,,,-0.6162437200546265,,,,,,
0,temperature,SimSenT,2008-09-06 02:00:04,"{'Time': 7200, 'Lat': 47.51908333333333, 'Lon': -122.22438888888888, 'Depth': 0.0, 'temperature': 19.3642520904541, 'Bt': 4, 'Bij': 40, 'Bl': 54}",,,,,,,,,7200,47.51908333333333,-122.22438888888888,0.0,,4,40,54,,,19.3642520904541,,,,,
0,U,SimSenU,2008-09-06 02:00:04,"{'Time': 7200, 'Lat': 47.51908333333333, 'Lon': -122.22438888888888, 'Depth': 0.0, 'U': -0.021340902894735336, 'Bt': 4, 'Bij': 40, 'Bl': 54}",,,,,,,,,7200,47.51908333333333,-122.22438888888888,0.0,,4,40,54,,,,-0.021340902894735336,,,,
0,W,SimSenV,2008-09-06 02:00:04,"{'Time': 7200, 'Lat': 47.51908333333333, 'Lon': -122.22438888888888, 'Depth': 0.0, 'V': 0.017115263268351555, 'Bt': 4, 'Bij': 40, 'Bl': 54}",,,,,,,,,7200,47.51908333333333,-122.22438888888888,0.0,,4,40,54,,,,,0.017115263268351555,,,
0,DOX,SimSenO,2008-09-06 02:00:05,"{'Time': 7200, 'Lat': 47.51908333333333, 'Lon': -122.22438888888888, 'Depth': 0.0, 'DOX': 12.12929630279541, 'Bt': 4, 'Bij': 40, 'Bl': 54}",,,,,,,,,7200,47.51908333333333,-122.22438888888888,0.0,,4,40,54,,,,,,12.12929630279541,,
0,NOX,SimSenN,2008-09-06 02:00:06,"{'Time': 7200, 'Lat': 47.51908333333333, 'Lon': -122.22438888888888, 'Depth': 0.0, 'NOX': 0.12497886270284653, 'Bt': 4, 'Bij': 40, 'Bl': 54}",,,,,,,,,7200,47.51908333333333,-122.22438888888888,0.0,,4,40,54,,,,,,,0.12497886270284653,
0,ALG,SimSenA,2008-09-06 02:00:07,"{'Time': 7200, 'Lat': 47.51908333333333, 'Lon': -122.22438888888888, 'Depth': 0.0, 'ALG': 3.4473378658294678, 'Bt': 4, 'Bij': 40, 'Bl': 54}",,,,,,,,,7200,47.51908333333333,-122.22438888888888,0.0,,4,40,54,,,,,,,,3.4473378658294678
0,sun,SimSenS,2008-09-06 02:30:02,"{'Time': 9000, 'Lat': nan, 'Lon': nan, 'Depth': nan, 'sun': 0.0, 'Bt': 5, 'Bij': nan, 'Bl': nan}",,,,,,,,,9000,,,,0.0,5,,,,,,,,,,
0,wind_x,SimSenX,2008-09-06 02:30:03,"{'Time': 9000, 'Lat': 47.51910416666667, 'Lon': -122.22440277777775, 'Depth': nan, 'wind_x': 2.224374532699585, 'Bt': 5, 'Bij': 40, 'Bl': nan}",,,,,,,,,9000,47.51910416666667,-122.22440277777775,,,5,40,,2.224374532699585,,,,,,,
0,wind_x,SimSenY,2008-09-06 02:30:03,"{'Time': 9000, 'Lat': 47.51910416666667, 'Lon': -122.22440277777775, 'Depth': nan, 'wind_y': -1.0121026039123535, 'Bt': 5, 'Bij': 40, 'Bl': nan}",,,,,,,,,9000,47.51910416666667,-122.22440277777775,,,5,40,,,-1.0121026039123535,,,,,,
0,temperature,SimSenT,2008-09-06 02:30:04,"{'Time': 9000, 'Lat': 47.51910416666667, 'Lon': -122.22440277777775, 'Depth': 0.0, 'temperature': 19.362104415893555, 'Bt': 5, 'Bij': 40, 'Bl': 54}",,,,,,,,,9000,47.51910416666667,-122.22440277777775,0.0,,5,40,54,,,19.362104415893555,,,,,
0,U,SimSenU,2008-09-06 02:30:04,"{'Time': 9000, 'Lat': 47.51910416666667, 'Lon': -122.22440277777775, 'Depth': 0.0, 'U': -0.008606157265603542, 'Bt': 5, 'Bij': 40, 'Bl': 54}",,,,,,,,,9000,47.51910416666667,-122.22440277777775,0.0,,5,40,54,,,,-0.008606157265603542,,,,
0,W,SimSenV,2008-09-06 02:30:04,"{'Time': 9000, 'Lat': 47.51910416666667, 'Lon': -122.22440277777775, 'Depth': 0.0, 'V': 0.011093282140791416, 'Bt': 5, 'Bij': 40, 'Bl': 54}",,,,,,,,,9000,47.51910416666667,-122.22440277777775,0.0,,5,40,54,,,,,0.011093282140791416,,,
0,DOX,SimSenO,2008-09-06 02:30:05,"{'Time': 9000, 'Lat': 47.51910416666667, 'Lon': -122.22440277777775, 'Depth': 0.0, 'DOX': 12.774638175964355, 'Bt': 5, 'Bij': 40, 'Bl': 54}",,,,,,,,,9000,47.51910416666667,-122.22440277777775,0.0,,5,40,54,,,,,,12.774638175964355,,
0,NOX,SimSenN,2008-09-06 02:30:06,"{'Time': 9000, 'Lat': 47.51910416666667, 'Lon': -122.22440277777775, 'Depth': 0.0, 'NOX': 0.0892014428973198, 'Bt': 5, 'Bij': 40, 'Bl': 54}",,,,,,,,,9000,47.51910416666667,-122.22440277777775,0.0,,5,40,54,,,,,,,0.0892014428973198,
0,ALG,SimSenA,2008-09-06 02:30:07,"{'Time': 9000, 'Lat': 47.51910416666667, 'Lon': -122.22440277777775, 'Depth': 0.0, 'ALG': 3.6199429035186768, 'Bt': 5, 'Bij': 40, 'Bl': 54}",,,,,,,,,9000,47.51910416666667,-122.22440277777775,0.0,,5,40,54,,,,,,,,3.6199429035186768
0,sun,SimSenS,2008-09-06 03:00:02,"{'Time': 10800, 'Lat': nan, 'Lon': nan, 'Depth': nan, 'sun': 0.0, 'Bt': 6, 'Bij': nan, 'Bl': nan}",,,,,,,,,10800,,,,0.0,6,,,,,,,,,,
0,wind_x,SimSenX,2008-09-06 03:00:03,"{'Time': 10800, 'Lat': 47.519125, 'Lon': -122.22441666666666, 'Depth': nan, 'wind_x': 1.8674156665802002, 'Bt': 6, 'Bij': 40, 'Bl': nan}",,,,,,,,,10800,47.519125,-122.22441666666666,,,6,40,,1.8674156665802002,,,,,,,
0,wind_x,SimSenY,2008-09-06 03:00:03,"{'Time': 10800, 'Lat': 47.519125, 'Lon': -122.22441666666666, 'Depth': nan, 'wind_y': -1.410290241241455, 'Bt': 6, 'Bij': 40, 'Bl': nan}",,,,,,,,,10800,47.519125,-122.22441666666666,,,6,40,,,-1.410290241241455,,,,,,
0,temperature,SimSenT,2008-09-06 03:00:04,"{'Time': 10800, 'Lat': 47.519125, 'Lon': -122.22441666666666, 'Depth': 0.0, 'temperature': 19.368864059448242, 'Bt': 6, 'Bij': 40, 'Bl': 54}",,,,,,,,,10800,47.519125,-122.22441666666666,0.0,,6,40,54,,,19.368864059448242,,,,,
0,U,SimSenU,2008-09-06 03:00:04,"{'Time': 10800, 'Lat': 47.519125, 'Lon': -122.22441666666666, 'Depth': 0.0, 'U': -0.0013156661298125982, 'Bt': 6, 'Bij': 40, 'Bl': 54}",,,,,,,,,10800,47.519125,-122.22441666666666,0.0,,6,40,54,,,,-0.0013156661298125982,,,,
0,W,SimSenV,2008-09-06 03:00:04,"{'Time': 10800, 'Lat': 47.519125, 'Lon': -122.22441666666666, 'Depth': 0.0, 'V': 0.000687018153257668, 'Bt': 6, 'Bij': 40, 'Bl': 54}",,,,,,,,,10800,47.519125,-122.22441666666666,0.0,,6,40,54,,,,,0.000687018153257668,,,
0,DOX,SimSenO,2008-09-06 03:00:05,"{'Time': 10800, 'Lat': 47.519125, 'Lon': -122.22441666666666, 'Depth': 0.0, 'DOX': 10.852888107299805, 'Bt': 6, 'Bij': 40, 'Bl': 54}",,,,,,,,,10800,47.519125,-122.22441666666666,0.0,,6,40,54,,,,,,10.852888107299805,,
0,NOX,SimSenN,2008-09-06 03:00:06,"{'Time': 10800, 'Lat': 47.519125, 'Lon': -122.22441666666666, 'Depth': 0.0, 'NOX': 0.18926092982292175, 'Bt': 6, 'Bij': 40, 'Bl': 54}",,,,,,,,,10800,47.519125,-122.22441666666666,0.0,,6,40,54,,,,,,,0.18926092982292175,
0,ALG,SimSenA,2008-09-06 03:00:07,"{'Time': 10800, 'Lat': 47.519125, 'Lon': -122.22441666666666, 'Depth': 0.0, 'ALG': 3.057995080947876, 'Bt': 6, 'Bij': 40, 'Bl': 54}",,,,,,,,,10800,47.519125,-122.22441666666666,0.0,,6,40,54,,,,,,,,3.057995080947876
0,sun,SimSenS,2008-09-06 03:30:02,"{'Time': 12600, 'Lat': nan, 'Lon': nan, 'Depth': nan, 'sun': 0.0, 'Bt': 7, 'Bij': nan, 'Bl': nan}",,,,,,,,,12600,,,,0.0,7,,,,,,,,,,
0,wind_x,SimSenX,2008-09-06 03:30:03,"{'Time': 12600, 'Lat': 47.51914583333333, 'Lon': -122.22443055555556, 'Depth': nan, 'wind_x': 1.550665020942688, 'Bt': 7, 'Bij': 40, 'Bl': nan}",,,,,,,,,12600,47.51914583333333,-122.22443055555556,,,7,40,,1.550665020942688,,,,,,,
0,wind_x,SimSenY,2008-09-06 03:30:03,"{'Time': 12600, 'Lat': 47.51914583333333, 'Lon': -122.22443055555556, 'Depth': nan, 'wind_y': -1.5040491819381714, 'Bt': 7, 'Bij': 40, 'Bl': nan}",,,,,,,,,12600,47.51914583333333,-122.22443055555556,,,7,40,,,-1.5040491819381714,,,,,,
0,temperature,SimSenT,2008-09-06 03:30:04,"{'Time': 12600, 'Lat': 47.51914583333333, 'Lon': -122.22443055555556, 'Depth': 0.0, 'temperature': 19.447063446044922, 'Bt': 7, 'Bij': 40, 'Bl': 54}",,,,,,,,,12600,47.51914583333333,-122.22443055555556,0.0,,7,40,54,,,19.447063446044922,,,,,
0,U,SimSenU,2008-09-06 03:30:04,"{'Time': 12600, 'Lat': 47.51914583333333, 'Lon': -122.22443055555556, 'Depth': 0.0, 'U': -0.0012290538288652897, 'Bt': 7, 'Bij': 40, 'Bl': 54}",,,,,,,,,12600,47.51914583333333,-122.22443055555556,0.0,,7,40,54,,,,-0.0012290538288652897,,,,
0,W,SimSenV,2008-09-06 03:30:04,"{'Time': 12600, 'Lat': 47.51914583333333, 'Lon': -122.22443055555556, 'Depth': 0.0, 'V': 0.00043654217734001577, 'Bt': 7, 'Bij': 40, 'Bl': 54}",,,,,,,,,12600,47.51914583333333,-122.22443055555556,0.0,,7,40,54,,,,,0.00043654217734001577,,,
0,DOX,SimSenO,2008-09-06 03:30:05,"{'Time': 12600, 'Lat': 47.51914583333333, 'Lon': -122.22443055555556, 'Depth': 0.0, 'DOX': 10.334052085876465, 'Bt': 7, 'Bij': 40, 'Bl': 54}",,,,,,,,,12600,47.51914583333333,-122.22443055555556,0.0,,7,40,54,,,,,,10.334052085876465,,
0,NOX,SimSenN,2008-09-06 03:30:06,"{'Time': 12600, 'Lat': 47.51914583333333, 'Lon': -122.22443055555556, 'Depth': 0.0, 'NOX': 0.21494542062282562, 'Bt': 7, 'Bij': 40, 'Bl': 54}",,,,,,,,,12600,47.51914583333333,-122.22443055555556,0.0,,7,40,54,,,,,,,0.21494542062282562,
0,ALG,SimSenA,2008-09-06 03:30:07,"{'Time': 12600, 'Lat': 47.51914583333333, 'Lon': -122.22443055555556, 'Depth': 0.0, 'ALG': 2.8993496894836426, 'Bt': 7, 'Bij': 40, 'Bl': 54}",,,,,,,,,12600,47.51914583333333,-122.22443055555556,0.0,,7,40,54,,,,,,,,2.8993496894836426
0,sun,SimSenS,2008-09-06 04:00:02,"{'Time': 14400, 'Lat': nan, 'Lon': nan, 'Depth': nan, 'sun': 0.0, 'Bt': 8, 'Bij': nan, 'Bl': nan}",,,,,,,,,14400,,,,0.0,8,,,,,,,,,,
0,wind_x,SimSenX,2008-09-06 04:00:03,"{'Time': 14400, 'Lat': 47.51916666666667, 'Lon': -122.22444444444444, 'Depth': nan, 'wind_x': 1.2483735084533691, 'Bt': 8, 'Bij': 40, 'Bl': nan}",,,,,,,,,14400,47.51916666666667,-122.22444444444444,,,8,40,,1.2483735084533691,,,,,,,
0,wind_x,SimSenY,2008-09-06 04:00:03,"{'Time': 14400, 'Lat': 47.51916666666667, 'Lon': -122.22444444444444, 'Depth': nan, 'wind_y': -1.5018091201782227, 'Bt': 8, 'Bij': 40, 'Bl': nan}",,,,,,,,,14400,47.51916666666667,-122.22444444444444,,,8,40,,,-1.5018091201782227,,,,,,
0,temperature,SimSenT,2008-09-06 04:00:04,"{'Time': 14400, 'Lat': 47.51916666666667, 'Lon': -122.22444444444444, 'Depth': 0.0, 'temperature': 19.532428741455078, 'Bt': 8, 'Bij': 40, 'Bl': 54}",,,,,,,,,14400,47.51916666666667,-122.22444444444444,0.0,,8,40,54,,,19.532428741455078,,,,,
0,U,SimSenU,2008-09-06 04:00:04,"{'Time': 14400, 'Lat': 47.51916666666667, 'Lon': -122.22444444444444, 'Depth': 0.0, 'U': -0.0011697520967572927, 'Bt': 8, 'Bij': 40, 'Bl': 54}",,,,,,,,,14400,47.51916666666667,-122.22444444444444,0.0,,8,40,54,,,,-0.0011697520967572927,,,,
0,W,SimSenV,2008-09-06 04:00:04,"{'Time': 14400, 'Lat': 47.51916666666667, 'Lon': -122.22444444444444, 'Depth': 0.0, 'V': 0.0003449666255619377, 'Bt': 8, 'Bij': 40, 'Bl': 54}",,,,,,,,,14400,47.51916666666667,-122.22444444444444,0.0,,8,40,54,,,,,0.0003449666255619377,,,
0,DOX,SimSenO,2008-09-06 04:00:05,"{'Time': 14400, 'Lat': 47.51916666666667, 'Lon': -122.22444444444444, 'Depth': 0.0, 'DOX': 10.391700744628906, 'Bt': 8, 'Bij': 40, 'Bl': 54}",,,,,,,,,14400,47.51916666666667,-122.22444444444444,0.0,,8,40,54,,,,,,10.391700744628906,,
0,NOX,SimSenN,2008-09-06 04:00:06,"{'Time': 14400, 'Lat': 47.51916666666667, 'Lon': -122.22444444444444, 'Depth': 0.0, 'NOX': 0.20923355221748352, 'Bt': 8, 'Bij': 40, 'Bl': 54}",,,,,,,,,14400,47.51916666666667,-122.22444444444444,0.0,,8,40,54,,,,,,,0.20923355221748352,
0,ALG,SimSenA,2008-09-06 04:00:07,"{'Time': 14400, 'Lat': 47.51916666666667, 'Lon': -122.22444444444444, 'Depth': 0.0, 'ALG': 2.904489517211914, 'Bt': 8, 'Bij': 40, 'Bl': 54}",,,,,,,,,14400,47.51916666666667,-122.22444444444444,0.0,,8,40,54,,,,,,,,2.904489517211914
0,sun,SimSenS,2008-09-06 04:30:02,"{'Time': 16200, 'Lat': nan, 'Lon': nan, 'Depth': nan, 'sun': 0.0, 'Bt': 9, 'Bij': nan, 'Bl': nan}",,,,,,,,,16200,,,,0.0,9,,,,,,,,,,
0,wind_x,SimSenX,2008-09-06 04:30:03,"{'Time': 16200, 'Lat': 47.5191875, 'Lon': -122.22445833333332, 'Depth': nan, 'wind_x': 1.127766728401184, 'Bt': 9, 'Bij': 40, 'Bl': nan}",,,,,,,,,16200,47.5191875,-122.22445833333332,,,9,40,,1.127766728401184,,,,,,,
0,wind_x,SimSenY,2008-09-06 04:30:03,"{'Time': 16200, 'Lat': 47.5191875, 'Lon': -122.22445833333332, 'Depth': nan, 'wind_y': -1.5193837881088257, 'Bt': 9, 'Bij': 40, 'Bl': nan}",,,,,,,,,16200,47.5191875,-122.22445833333332,,,9,40,,,-1.5193837881088257,,,,,,
0,temperature,SimSenT,2008-09-06 04:30:04,"{'Time': 16200, 'Lat': 47.5191875, 'Lon': -122.22445833333332, 'Depth': 0.0, 'temperature': 19.60748863220215, 'Bt': 9, 'Bij': 40, 'Bl': 54}",,,,,,,,,16200,47.5191875,-122.22445833333332,0.0,,9,40,54,,,19.60748863220215,,,,,
0,U,SimSenU,2008-09-06 04:30:04,"{'Time': 16200, 'Lat': 47.5191875, 'Lon': -122.22445833333332, 'Depth': 0.0, 'U': -0.0010217239614576101, 'Bt': 9, 'Bij': 40, 'Bl': 54}",,,,,,,,,16200,47.5191875,-122.22445833333332,0.0,,9,40,54,,,,-0.0010217239614576101,,,,
0,W,SimSenV,2008-09-06 04:30:04,"{'Time': 16200, 'Lat': 47.5191875, 'Lon': -122.22445833333332, 'Depth': 0.0, 'V': 0.00024519229191355407, 'Bt': 9, 'Bij': 40, 'Bl': 54}",,,,,,,,,16200,47.5191875,-122.22445833333332,0.0,,9,40,54,,,,,0.00024519229191355407,,,
0,DOX,SimSenO,2008-09-06 04:30:05,"{'Time': 16200, 'Lat': 47.5191875, 'Lon': -122.22445833333332, 'Depth': 0.0, 'DOX': 10.659319877624512, 'Bt': 9, 'Bij': 40, 'Bl': 54}",,,,,,,,,16200,47.5191875,-122.22445833333332,0.0,,9,40,54,,,,,,10.659319877624512,,
0,NOX,SimSenN,2008-09-06 04:30:06,"{'Time': 16200, 'Lat': 47.5191875, 'Lon': -122.22445833333332, 'Depth': 0.0, 'NOX': 0.19247831404209137, 'Bt': 9, 'Bij': 40, 'Bl': 54}",,,,,,,,,16200,47.5191875,-122.22445833333332,0.0,,9,40,54,,,,,,,0.19247831404209137,
0,ALG,SimSenA,2008-09-06 04:30:07,"{'Time': 16200, 'Lat': 47.5191875, 'Lon': -122.22445833333332, 'Depth': 0.0, 'ALG': 2.969252109527588, 'Bt': 9, 'Bij': 40, 'Bl': 54}",,,,,,,,,16200,47.5191875,-122.22445833333332,0.0,,9,40,54,,,,,,,,2.969252109527588
0,sun,SimSenS,2008-09-06 05:00:02,"{'Time': 18000, 'Lat': nan, 'Lon': nan, 'Depth': nan, 'sun': 0.0, 'Bt': 10, 'Bij': nan, 'Bl': nan}",,,,,,,,,18000,,,,0.0,10,,,,,,,,,,
0,wind_x,SimSenX,2008-09-06 05:00:03,"{'Time': 18000, 'Lat': 47.51920833333334, 'Lon': -122.22447222222222, 'Depth': nan, 'wind_x': 1.0430828332901, 'Bt': 10, 'Bij': 40, 'Bl': nan}",,,,,,,,,18000,47.51920833333334,-122.22447222222222,,,10,40,,1.0430828332901,,,,,,,
0,wind_x,SimSenY,2008-09-06 05:00:03,"{'Time': 18000, 'Lat': 47.51920833333334, 'Lon': -122.22447222222222, 'Depth': nan, 'wind_y': -1.5408408641815186, 'Bt': 10, 'Bij': 40, 'Bl': nan}",,,,,,,,,18000,47.51920833333334,-122.22447222222222,,,10,40,,,-1.5408408641815186,,,,,,
0,temperature,SimSenT,2008-09-06 05:00:04,"{'Time': 18000, 'Lat': 47.51920833333334, 'Lon': -122.22447222222222, 'Depth': 0.0, 'temperature': 19.67090606689453, 'Bt': 10, 'Bij': 40, 'Bl': 54}",,,,,,,,,18000,47.51920833333334,-122.22447222222222,0.0,,10,40,54,,,19.67090606689453,,,,,
0,U,SimSenU,2008-09-06 05:00:04,"{'Time': 18000, 'Lat': 47.51920833333334, 'Lon': -122.22447222222222, 'Depth': 0.0, 'U': -0.0009305932326242328, 'Bt': 10, 'Bij': 40, 'Bl': 54}",,,,,,,,,18000,47.51920833333334,-122.22447222222222,0.0,,10,40,54,,,,-0.0009305932326242328,,,,
0,W,SimSenV,2008-09-06 05:00:04,"{'Time': 18000, 'Lat': 47.51920833333334, 'Lon': -122.22447222222222, 'Depth': 0.0, 'V': 0.0001888480328489095, 'Bt': 10, 'Bij': 40, 'Bl': 54}",,,,,,,,,18000,47.51920833333334,-122.22447222222222,0.0,,10,40,54,,,,,0.0001888480328489095,,,
0,DOX,SimSenO,2008-09-06 05:00:05,"{'Time': 18000, 'Lat': 47.51920833333334, 'Lon': -122.22447222222222, 'Depth': 0.0, 'DOX': 10.840415954589844, 'Bt': 10, 'Bij': 40, 'Bl': 54}",,,,,,,,,18000,47.51920833333334,-122.22447222222222,0.0,,10,40,54,,,,,,10.840415954589844,,
0,NOX,SimSenN,2008-09-06 05:00:06,"{'Time': 18000, 'Lat': 47.51920833333334, 'Lon': -122.22447222222222, 'Depth': 0.0, 'NOX': 0.1800031214952469, 'Bt': 10, 'Bij': 40, 'Bl': 54}",,,,,,,,,18000,47.51920833333334,-122.22447222222222,0.0,,10,40,54,,,,,,,0.1800031214952469,
0,ALG,SimSenA,2008-09-06 05:00:07,"{'Time': 18000, 'Lat': 47.51920833333334, 'Lon': -122.22447222222222, 'Depth': 0.0, 'ALG': 3.00886869430542, 'Bt': 10, 'Bij': 40, 'Bl': 54}",,,,,,,,,18000,47.51920833333334,-122.22447222222222,0.0,,10,40,54,,,,,,,,3.00886869430542
0,sun,SimSenS,2008-09-06 05:30:02,"{'Time': 19800, 'Lat': nan, 'Lon': nan, 'Depth': nan, 'sun': 0.0, 'Bt': 11, 'Bij': nan, 'Bl': nan}",,,,,,,,,19800,,,,0.0,11,,,,,,,,,,
0,wind_x,SimSenX,2008-09-06 05:30:03,"{'Time': 19800, 'Lat': 47.51922916666667, 'Lon': -122.2244861111111, 'Depth': nan, 'wind_x': 0.9588942527770996, 'Bt': 11, 'Bij': 40, 'Bl': nan}",,,,,,,,,19800,47.51922916666667,-122.2244861111111,,,11,40,,0.9588942527770996,,,,,,,
0,wind_x,SimSenY,2008-09-06 05:30:03,"{'Time': 19800, 'Lat': 47.51922916666667, 'Lon': -122.2244861111111, 'Depth': nan, 'wind_y': -1.5621724128723145, 'Bt': 11, 'Bij': 40, 'Bl': nan}",,,,,,,,,19800,47.51922916666667,-122.2244861111111,,,11,40,,,-1.5621724128723145,,,,,,
0,temperature,SimSenT,2008-09-06 05:30:04,"{'Time': 19800, 'Lat': 47.51922916666667, 'Lon': -122.2244861111111, 'Depth': 0.0, 'temperature': 19.724576950073242, 'Bt': 11, 'Bij': 40, 'Bl': 54}",,,,,,,,,19800,47.51922916666667,-122.2244861111111,0.0,,11,40,54,,,19.724576950073242,,,,,
0,U,SimSenU,2008-09-06 05:30:04,"{'Time': 19800, 'Lat': 47.51922916666667, 'Lon': -122.2244861111111, 'Depth': 0.0, 'U': -0.0008208118379116058, 'Bt': 11, 'Bij': 40, 'Bl': 54}",,,,,,,,,19800,47.51922916666667,-122.2244861111111,0.0,,11,40,54,,,,-0.0008208118379116058,,,,
0,W,SimSenV,2008-09-06 05:30:04,"{'Time': 19800, 'Lat': 47.51922916666667, 'Lon': -122.2244861111111, 'Depth': 0.0, 'V': 0.00015141456970013678, 'Bt': 11, 'Bij': 40, 'Bl': 54}",,,,,,,,,19800,47.51922916666667,-122.2244861111111,0.0,,11,40,54,,,,,0.00015141456970013678,,,
0,DOX,SimSenO,2008-09-06 05:30:05,"{'Time': 19800, 'Lat': 47.51922916666667, 'Lon': -122.2244861111111, 'Depth': 0.0, 'DOX': 11.120123863220215, 'Bt': 11, 'Bij': 40, 'Bl': 54}",,,,,,,,,19800,47.51922916666667,-122.2244861111111,0.0,,11,40,54,,,,,,11.120123863220215,,
0,NOX,SimSenN,2008-09-06 05:30:06,"{'Time': 19800, 'Lat': 47.51922916666667, 'Lon': -122.2244861111111, 'Depth': 0.0, 'NOX': 0.16237659752368927, 'Bt': 11, 'Bij': 40, 'Bl': 54}",,,,,,,,,19800,47.51922916666667,-122.2244861111111,0.0,,11,40,54,,,,,,,0.16237659752368927,
0,ALG,SimSenA,2008-09-06 05:30:07,"{'Time': 19800, 'Lat': 47.51922916666667, 'Lon': -122.2244861111111, 'Depth': 0.0, 'ALG': 3.0763509273529053, 'Bt': 11, 'Bij': 40, 'Bl': 54}",,,,,,,,,19800,47.51922916666667,-122.2244861111111,0.0,,11,40,54,,,,,,,,3.0763509273529053
0,sun,SimSenS,2008-09-06 06:00:02,"{'Time': 21600, 'Lat': nan, 'Lon': nan, 'Depth': nan, 'sun': 0.0, 'Bt': 12, 'Bij': nan, 'Bl': nan}",,,,,,,,,21600,,,,0.0,12,,,,,,,,,,
